"STAR_NUMBER":"STAR_NAME":"Distance":"Equivalent Temperature":"star mass":"Star Radius":"STAR LUMINOSITY":"Stellar Type"
1210:"Iron Land":454,214:3881:0,5:0,85:0,21:"K-2-V"
738:"Dralkig":528,922:2659:0,3:0,17:0,02:"M-3-V"
188:"Asellus Australis":151,527:2472:0,1:0,51:0,08:"M-5-V"
1306:"Kaufermann":418,118:3170:0,1:0,25:0,04:"M-2-V"
1637:"Maynard":304,505:2524:0,1:0,09:0,01:"M-3-V"
1794:"Nam Dinh":260,125:2684:0,4:0,23:0,06:"M-1-V"
214:"Austerlitz":530,094:2441:0,3:0,25:0,07:"M-2-V"
598:"Corey":137,904:3747:0,7:0,88:0,36:"K-0-V"
3107:"Chaffee":1779,52:5207:1:1,13:0,95:"G-5-V"
1684:"Merlynpede":485,245:3399:0,2:0,6:0,04:"M-2-V"
1328:"Kent":704,97:3558:0,2:0,37:0,04:"M-0-V"
922:"Gallatin":177,191:3927:0,7:NA:0,15:"K-7-V"
2396:"Stanley":428,409:3941:0,8:0,74:0,31:"K-3-V"
2488:"Tapachula":336,271:5657:1:1:0,78:"G-2-V"
584:"Concord":149,242:4021:NA:0,83:0,31:"K-5-V"
2965:"Tiber":1878,865:2570:NA:0,47:0,04:"M-4-V"
2555:"Tishomingo":318,983:2602:0,3:0,46:0,07:"M-3-V"
231:"Babaeski":337,166:4619:0,6:0,77:0,23:"K-0-V"
288:"Beils":245,582:2661:NA:0,14:0,04:"M-3-V"
2247:"Sauk City":276,604:2595:0,1:0,58:0,06:"M-3-V"
3141:"Juniper":132,106:2414:0,3:0,29:0,05:"M-8-V"
2359:"Slocum":78,186:3277:0,3:0,35:0,02:"M-2-V"
1923:"O'Fallon":324,418:3832:0,7:0,95:0,12:"K-0-V"
2888:"Carvajal":603,335:2637:0,3:0,69:0,04:"M-4-V"
1571:"Malaga":577,046:4019:0,8:0,9:0,47:"K-3-V"
655:"Damian":465,041:2981:0,3:0,43:0,03:"M-2-V"
1663:"Meinrad":401,763:4235:0,7:0,86:0,49:"K-3-V"
1432:"Kwangjong-ni":487,865:2900:0,2:0,21:0,08:"M-5-V"
1553:"Mackenzie":345,175:3317:0,4:0,51:0,06:"M-2-V"
3157:"Nuncavoy":448,099:3372:NA:0,18:0,07:"M-2-V"
2928:"Arcadia":1612,952:4324:0,6:NA:0,13:"K-5-V"
1212:"Isabela":363,563:2580:0,4:0,53:0,05:"M-1-V"
1440:"Lacadon":190,406:3801:0,8:0,71:0,54:"K-6-V"
1117:"Hivrannee":626,086:3899:0,7:0,86:0,31:"K-5-V"
404:"Brookeland":445,817:4413:0,7:0,84:0,26:"K-3-V"
3146:"Eliat":514,729:4198:0,6:0,75:0,14:"K-5-V"
538:"Chichibu":117,458:3130:0,4:0,09:0,03:"M-2-V"
2015:"Perrot":271,523:2646:0,4:0,3:0,07:"M-1-V"
3143:"Polybius":465,266:5604:0,9:1,1:1,38:"G-4-V"
2718:"Wapakoneta":248,167:4197:0,6:0,74:0,13:"K-6-V"
1100:"Herotitus":434,101:3948:0,6:0,83:0,49:"K-0-V"
549:"Cholame":204,807:2549:0,4:0,32:0,05:"M-5-V"
2169:"Rohinjan":358,106:2579:0,4:0,59:0,01:"M-5-V"
1343:"Ki Zoban":465,272:2748:0,1:0,5:0,04:"M-3-V"
508:"Cerillos":378,712:3447:0,2:0,17:0,02:"M-1-V"
1506:"Loeches":214,489:2418:0,1:0,39:0,02:"M-4-V"
2638:"Utrecht":237,639:2667:0,4:0,29:0,08:"M-3-V"
552:"Choudrant":340,676:2414:0,2:0,38:0,04:"M-7-V"
2505:"Techne's Revenge":483,669:3916:0,7:0,75:0,53:"K-6-V"
1438:"Labouchere":264,076:2621:0,2:0,69:0,05:"M-3-V"
2909:"Lastpost":719,1:3087:0,2:0,45:0,07:"M-2-V"
834:"Everett":175,414:2446:0,3:NA:0,06:"M-8-V"
2906:"Hope":709,894:3866:NA:0,79:0,5:"K-6-V"
3149:"Alloway":448,698:2616:0,3:NA:0,01:"M-5-V"
1177:"Iknogoro":253,443:2435:0,3:0,15:0,07:"M-2-V"
1368:"Kitopler":439,384:3247:0,2:0,67:0,08:"M-2-V"
1396:"Kookens Pleasure Pit":383,267:2608:0,3:0,45:0,01:"M-0-V"
285:"Beecher":190,516:3061:0,2:0,34:0,03:"M-0-V"
991:"Gran":342,166:2923:0,1:0,28:0,02:"M-3-V"
2492:"Tarkio":317,42:4057:0,7:0,88:0,45:"K-2-V"
34:"Adrian":450,134:2883:0,2:0,67:0,07:"M-3-V"
2920:"Rezak's Hole":538,627:2487:0,1:0,59:0,07:"M-6-V"
1947:"Organo":496,97:3050:0,1:0,67:0,02:"M-3-V"
2016:"Persistence":419,969:2427:0,4:0,53:0,03:"M-4-V"
788:"Eleusis":380,379:2690:0,1:0,69:0,03:"M-2-V"
456:"Campbelton":202,328:3685:0,2:0,33:0,06:"M-0-V"
1326:"Kenilworth":584,375:NA:0,2:0,64:0,05:"M-5-V"
608:"Cotocallao":332,801:3136:0,2:0,11:0,04:"M-1-V"
1538:"Lushun":525,771:2620:0,4:0,16:0,02:"M-5-V"
2459:"Syrstart":605,417:5405:1:1,05:0,84:"G-5-V"
2987:"Danzig":1064,164:4398:0,6:0,88:0,12:"K-4-V"
2971:"Project Sagitarius Umbrella":640,735:2695:0,2:0,45:0,06:"M-2-V"
3013:"Idrmach":607,78:2543:0,2:0,11:0,06:"M-3-V"
1742:"Mondra":513,011:3814:0,7:0,89:0,36:"K-5-V"
2738:"Weippe":441,667:4226:0,7:0,91:0,48:"K-3-V"
1054:"Hardcore":513,072:3127:0,3:0,36:0,08:"M-1-V"
275:"Battaraigi":532,323:3404:0,1:0,44:0,04:"M-2-V"
3043:"Waystation 531":1540,049:4772:NA:0,89:0,32:"K-2-V"
1346:"Kievanur":162,242:NA:0,4:0,47:0,03:"M-0-V"
3064:"Union of Samoyedic Colonies":897:4337:0,5:0,74:0,17:"K-2-V"
1524:"Loxley":384,378:NA:0,1:0,26:0,07:"M-1-V"
2532:"Thibodaux":576,214:2627:0,2:0,39:0,04:"M-3-V"
2196:"Rzhishchev":368,823:2855:0,4:0,25:0,07:"M-1-V"
1394:"Konopiste":288,934:3025:0,4:0,64:0,05:"M-3-V"
1071:"Hazelhurst":553,938:2885:0,1:0,3:0,06:"M-2-V"
998:"Graz":251,101:5336:0,8:1,11:0,8:"G-5-V"
241:"Baldur":204,368:2876:0,4:0,4:0,04:"M-5-V"
2102:"Qurayyat":462,046:3842:0,8:0,78:0,12:"K-3-V"
452:"Cameron":240,573:3671:0,4:0,25:0,05:"M-0-V"
2967:"Tranquil":1762,306:2949:0,2:0,35:0,01:"M-3-V"
1340:"Khartoum":427,96:5490:0,9:1,03:0,71:"G-2-V"
2985:"Bremen":1131,231:2822:0,3:0,65:0,04:"M-2-V"
2031:"Pinard":426,467:2827:0,1:0,6:0,07:"M-3-V"
26:"Addicks":71,442:3407:0,4:0,69:0,05:"M-0-V"
1945:"Ordino":365,16:2518:0,2:0,34:0,05:"M-1-V"
1076:"Hechnar":31,041:5487:0,9:1,06:1,25:"G-5-V"
1656:"Meghy":541,865:4182:0,7:0,95:0,6:"K-6-V"
408:"Brundage":406,505:5375:1:0,96:0,7:"G-4-V"
1250:"Jesup":514,985:2436:0,2:0,69:0,07:"M-2-V"
1748:"Monthey":507,606:4631:0,7:0,79:0,44:"K-0-V"
393:"Bringdam":421,5:2554:0,4:0,17:0,04:"M-6-V"
993:"Granera":344,691:4368:0,5:0,78:0,26:"K-3-V"
3118:"Mizdargh":1397,117:2976:0,4:0,25:0,04:"M-5-V"
1153:"Hunan":119,486:5001:0,5:0,71:0,32:"K-0-V"
2624:"Ulysses":413,701:3234:0,3:0,62:0,07:"M-3-V"
2290:"Shalaine":544,863:2429:0,4:0,5:0,05:"M-5-V"
3165:"Tiburon":511,602:3116:0,4:0,38:0,02:"M-4-V"
201:"Atocongo":298,92:3192:0,3:0,62:0,02:"M-1-V"
757:"Dustball":285,97:2667:0,3:0,4:0,05:"M-5-V"
2221:"Salur":211,291:4137:0,7:0,8:0,49:"K-6-V"
2670:"Vendrell":340,039:3964:0,6:0,85:0,24:"K-5-V"
2756:"Wilkes":346,179:4754:0,5:0,72:0,57:"K-1-V"
755:"Durabon":522,547:3149:0,4:0,65:0,06:"M-3-V"
18:"Achnoly":669,139:2468:0,4:0,26:0,06:"M-5-V"
77:"Alktral":766,482:4364:0,7:0,84:0,22:"K-3-V"
419:"Burton":459,787:3099:0,2:0,69:0,06:"M-1-V"
191:"Ashburton":298,293:4597:0,8:0,73:0,17:"K-2-V"
838:"Fadiffolu":343,874:2465:0,3:0,08:0,06:"M-4-V"
248:"Baltar":608,476:3278:0,4:0,57:0,04:"M-2-V"
1393:"Koniz":275,729:2739:0,3:0,42:0,07:"M-5-V"
811:"Eom":192,634:3227:0,3:NA:0,06:"M-0-V"
1914:"Nyasa":571,528:2803:0,4:0,21:0,05:"M-5-V"
599:"Corfu":328,473:2448:0,2:0,31:0,05:"M-5-V"
2347:"Skallevoll":437,516:2550:0,2:0,27:0,08:"M-6-V"
2273:"Seiduts":370,755:4391:0,7:0,74:0,19:"K-3-V"
1138:"Hortense":508,989:2914:0,3:0,57:0,07:"M-2-V"
2082:"Puttalam":759,525:3235:0,3:NA:0,01:"M-3-V"
1038:"Halgrim":644,72:2742:0,4:0,09:0,02:"M-2-V"
466:"Caph":12,929:2716:NA:0,12:0,02:"M-2-V"
1207:"Ipswich":237,932:2974:0,2:0,7:0,08:"M-5-V"
2120:"Rapla":419,917:4587:0,7:0,72:0,43:"K-0-V"
2781:"Wyatt":67,775:2661:0,4:0,51:0,07:"M-1-V"
2064:"Pressville":645,184:4717:0,5:0,94:0,17:"K-0-V"
2202:"Sadachbia":88,221:2995:0,1:0,15:0,05:"M-0-V"
92:"Alrescha":97,906:2531:0,1:0,59:0,07:"M-0-V"
1063:"Harvest":380,381:4677:0,7:0,78:0,21:"K-2-V"
2512:"Tematagi":380,055:2552:0,4:0,44:0,02:"M-4-V"
2293:"Sharpe":217,003:2614:0,3:0,17:0,05:"M-6-V"
271:"Bastian":337,596:3099:0,3:0,5:0,04:"M-1-V"
405:"Brooloo":390,228:3098:0,3:0,19:0,04:"M-4-V"
2607:"Tuscarawas":402,26:5707:1:1,12:0,85:"G-2-V"
2299:"Shawnee":556,766:3042:0,1:0,09:0,03:"M-3-V"
2343:"Sindalin":354,593:3997:0,6:0,8:0,16:"K-7-V"
1352:"Killbourn":14,06:3795:0,8:0,84:0,5:"K-3-V"
1744:"Monistrol":201,714:5399:1:0,98:1,34:"G-3-V"
297:"Bellevue":333,059:4706:0,5:0,88:0,13:"K-0-V"
1861:"Newcastle":276,04:4709:0,6:0,93:0,5:"K-2-V"
2010:"Perdido":460,796:4012:0,5:0,91:0,57:"K-5-V"
1786:"Nagel":471,013:2808:0,2:NA:0,06:"M-3-V"
2047:"Polcenigo":390,346:2474:0,3:0,31:0,01:"M-4-V"
2366:"Snowdon":587,903:2952:0,3:0,15:0,01:"M-2-V"
1565:"Maia":387,893:3894:0,5:0,84:0,33:"K-5-V"
2981:"Anklan":1163,436:5536:NA:1,05:1,28:"G-4-V"
42:"Agmond":419,991:3227:0,4:0,27:0,08:"M-2-V"
1495:"Linhauiguan":426,015:2796:NA:0,45:0,02:"M-3-V"
631:"Csomad":517,606:3839:0,6:0,83:0,42:"K-0-V"
2145:"Restitution":401,265:2553:0,2:0,4:0,08:"M-7-V"
205:"Atsugi":303,437:2721:0,3:0,4:0,02:"M-1-V"
651:"Dalkeith":159,905:4567:0,6:0,74:0,55:"K-0-V"
772:"Edwards":135,992:3148:0,3:0,65:0,01:"M-3-V"
3083:"Rest Stop":865,853:2997:0,2:0,66:0,06:"M-4-V"
1160:"Hyades Cluster":433,995:2547:0,4:0,67:0,06:"M-1-V"
1998:"Paulus Prime":485,685:2886:0,2:0,43:0,05:"M-2-V"
1175:"Iijima":288,222:5351:1:0,97:0,93:"G-2-V"
564:"Claybrooke":372,788:4448:0,5:NA:0,14:"K-2-V"
798:"Emar":473,791:2639:0,3:0,07:0,06:"M-2-V"
283:"Beckars":526,153:3837:0,5:0,9:0,08:"K-7-V"
1736:"Mogyorod":433,593:3984:0,6:0,75:0,25:"K-3-V"
1894:"Northsun":547,025:2807:0,2:0,11:0,03:"M-0-V"
664:"Darius":214,789:3828:0,7:0,86:0,15:"K-6-V"
1668:"Melk":441,087:NA:0,2:0,12:0,07:"M-4-V"
981:"Gorgon":609,188:2632:0,4:0,45:0,04:"M-3-V"
1606:"Marfik":105,768:2508:0,3:0,16:0,03:"M-5-V"
2684:"Victoria":360,161:3384:0,2:0,23:0,07:"M-2-V"
839:"Fagerholm":372,14:2469:0,4:0,2:0,07:"M-1-V"
2003:"Peacock":229,088:4047:0,5:0,8:0,33:"K-6-V"
234:"Bad News":465,136:4759:0,6:0,81:0,46:"K-0-V"
877:"Fjaldr":414,097:3229:0,1:0,63:0,03:"M-0-V"
574:"Cole Harbour":316,492:2518:0,4:0,46:0,05:"M-0-V"
2250:"Savannah":92,246:3090:0,4:0,43:0,05:"M-3-V"
2776:"Wotan":432,396:4218:0,5:0,94:0,15:"K-4-V"
1078:"Hegel":271,031:2616:0,2:0,42:0,02:"M-5-V"
2889:"Celano":582,257:2523:0,3:0,25:0,07:"M-8-V"
1526:"Loysville":433,08:3842:0,6:0,74:0,35:"K-5-V"
3026:"Nouveaux Paris":853,745:3715:0,6:0,72:0,43:"K-3-V"
718:"Dili":304,312:4050:0,6:0,78:0,31:"K-3-V"
352:"Boardwalk":198,058:2526:0,4:0,59:0,01:"M-0-V"
1825:"New Damascus":343,162:2966:0,3:0,5:0,07:"M-5-V"
1135:"Horneburg":280,484:2404:0,4:0,21:0,02:"M-6-V"
2014:"Pernik":346,195:2651:0,4:0,37:0,07:"M-5-V"
642:"Cyrenaica":315,516:2837:0,2:0,23:0,05:"M-2-V"
1300:"Kasdach":313,753:2669:0,4:0,6:0,06:"M-3-V"
2940:"Delios":1805,006:NA:0,8:0,8:0,16:"K-2-V"
2659:"Vanra":170,201:4424:0,5:0,93:0,44:"K-4-V"
2808:"Yuris":375,492:2963:0,4:0,39:0,07:"M-3-V"
1464:"Latice":293,917:3006:0,2:0,39:0,01:"M-3-V"
2234:"Sapienza":442,963:3872:0,6:0,85:0,14:"K-6-V"
3129:"Ålborg":744,608:3220:0,2:0,54:0,07:"M-2-V"
1994:"Patan":277,972:2813:0,4:0,52:0,06:"M-3-V"
1342:"Khon Kaen":387,163:2883:0,4:0,08:0,07:"M-4-V"
2569:"Tortuga Prime":704,53:2562:0,3:0,29:0,01:"M-5-V"
1554:"Mackolla":647,016:3759:0,5:0,84:0,49:"K-3-V"
695:"Deschenes":310,081:5507:0,9:1,12:1,33:"G-2-V"
1641:"McComb":229,639:2834:0,2:0,41:0,02:"M-4-V"
2886:"Cadiz":536,139:2743:0,1:0,63:0,06:"M-3-V"
1130:"Homestead":289,467:2933:0,3:0,49:0,02:"M-0-V"
3093:"T Cephei":690,617:3035:0,1:0,4:0,02:"M-4-V"
2429:"Suianheer":486,613:3069:0,4:0,49:0,06:"M-3-V"
310:"Bessarabia":277,985:3014:0,1:0,54:0,03:"M-2-V"
795:"Elnath":128,562:2633:0,3:0,2:0,07:"M-4-V"
1866:"Niangol":446,206:NA:0,6:0,79:0,43:"K-3-V"
223:"Awano":187,392:3946:0,8:0,76:0,26:"K-6-V"
2369:"Soilihull":193,816:5539:1:NA:0,91:"G-4-V"
2172:"Romulus":389,876:3038:0,3:0,56:0,06:"M-3-V"
2671:"Ventabren":123,392:4494:0,6:0,92:0,31:"K-2-V"
1835:"New Hope":117,871:2815:0,2:0,11:0,04:"M-1-V"
431:"Cahokia":297,799:3952:0,5:0,77:0,35:"K-3-V"
2224:"San Carlos":601,903:4298:NA:0,91:0,18:"K-5-V"
1636:"Mayetta":405,366:2913:0,1:0,19:0,03:"M-0-V"
809:"Entalun":335,777:2405:0,2:0,11:0,06:"M-8-V"
2190:"Ruschegg":365,791:2494:0,3:0,51:0,08:"M-8-V"
884:"Flintoft":384,391:5719:0,9:0,96:0,82:"G-2-V"
1425:"Kurragin":203,261:3878:0,6:0,92:0,1:"K-5-V"
96:"Alta Vista":506,799:2613:0,2:0,53:0,05:"M-5-V"
1690:"Mesa Verde":179,476:2972:0,3:0,47:0,06:"M-3-V"
65:"Alexandria":129,525:2933:0,1:0,13:0,01:"M-5-V"
1567:"Maison":351,586:2903:0,3:0,46:0,03:"M-5-V"
945:"Genoa":71,371:NA:0,1:0,25:0,01:"M-2-V"
2034:"Piriapolis":371,71:2626:0,2:0,09:0,02:"M-3-V"
3005:"Stralsund":983,017:3353:0,1:0,33:0,04:"M-0-V"
912:"Fuveau":498,13:2566:0,1:0,67:0,08:"M-4-V"
1615:"Marlette":160,857:5347:1:1,02:0,77:"G-4-V"
2765:"Winter":460,895:2755:0,1:0,2:0,06:"M-5-V"
1047:"Hamilton":268,352:2546:0,3:0,63:0,04:"M-5-V"
2900:"Farstar":606,022:4645:0,5:0,81:0,32:"K-2-V"
1304:"Katla":346,193:2431:0,1:0,52:0,03:"M-3-V"
219:"Avigait":314,788:3704:0,6:0,75:0,24:"K-3-V"
3015:"Valerius":478,527:2512:0,3:0,1:0,06:"M-2-V"
1098:"Hermagor":389,709:5320:0,9:1:0,94:"G-2-V"
190:"Asgard":294,792:2690:0,4:0,46:0,04:"M-4-V"
14:"Acala":182,916:2914:0,2:0,47:0,03:"M-5-V"
1465:"Launam":167,677:4593:0,7:0,71:0,49:"K-2-V"
520:"Chapineria":488,922:2603:0,1:0,44:0,04:"M-3-V"
1682:"Merdal":401,368:2970:0,3:0,6:0,06:"M-2-V"
2554:"Tiruppur":346,676:2734:0,2:0,26:0,03:"M-6-V"
2648:"Valexa":143,133:2462:0,3:0,33:0,08:"M-8-V"
2033:"Pinnacle":436,836:5531:1:1,03:1,38:"G-2-V"
1106:"Hiberius":517,127:3869:0,5:0,9:0,55:"K-2-V"
368:"Bordon":71,374:NA:0,4:0,53:0,02:"M-5-V"
272:"Bastrop":566,773:2540:0,3:0,7:0,05:"M-5-V"
225:"Axton":170,277:2821:0,3:0,28:0,02:"M-1-V"
777:"Eilenburg":221,087:3758:0,8:NA:0,47:"K-5-V"
252:"Banfora":363,172:5475:0,9:1,06:1,04:"G-4-V"
2333:"Sigma Mare":315,003:4061:0,6:0,92:0,25:"K-3-V"
1025:"Gypsum":282,695:4628:0,8:0,92:0,08:"K-1-V"
2608:"Twycross":380,978:3121:0,4:0,39:0,02:"M-1-V"
1509:"Logres":363,213:2906:0,2:0,1:0,01:"M-0-V"
1936:"Oli":203,745:5297:1:1,03:1,09:"G-3-V"
2491:"Tarazed":281,331:4417:0,5:0,78:0,13:"K-3-V"
688:"Deneb Algedi":48,662:3133:0,3:0,26:0,05:"M-1-V"
2316:"Shipton":539,764:5455:1:1,1:1:"G-4-V"
312:"Beta Mensae":342,469:2948:0,4:0,42:0,07:"M-3-V"
1148:"Huanghuadian":434,243:2728:0,4:0,53:0,07:"M-2-V"
905:"Fuentes":162,61:2990:0,4:0,68:0,01:"M-4-V"
733:"Doneval":198,973:3189:0,2:0,1:0,07:"M-2-V"
2867:"Lindassa":521,901:3819:0,6:0,91:0,38:"K-7-V"
1431:"Kwangchowwang":418,747:2876:0,1:0,17:0,02:"M-5-V"
270:"Bassfield":588,852:3124:0,1:0,27:0,06:"M-3-V"
3150:"Balawat":509,143:2861:0,4:0,3:0,07:"M-5-V"
2231:"Sanurcha":372,867:3086:0,4:NA:0,05:"M-2-V"
66:"Alfirk":743,454:NA:0,4:0,5:0,06:"M-4-V"
1802:"Nathan":83,274:3810:0,5:0,89:0,49:"K-2-V"
307:"Bergman's Planet":276,328:3218:0,3:0,25:0,06:"M-3-V"
3067:"Kebili":969,362:3957:NA:0,95:0,49:"K-2-V"
88:"Alphard":83,559:2589:0,2:0,49:0,05:"M-6-V"
2068:"Principia":357,85:2499:0,3:0,32:0,08:"M-5-V"
2455:"Symington":152,749:2754:NA:0,14:0,02:"M-2-V"
1316:"Kazu":377,985:2641:0,4:0,29:0,04:"M-1-V"
1546:"Lyons":45,047:2735:0,1:0,66:0,01:"M-3-V"
1646:"McRae":559,604:4175:0,5:0,85:0,19:"K-2-V"
1171:"Ideyld":223,766:2528:0,3:0,63:0,04:"M-2-V"
1808:"Neosho":550,399:2695:0,2:0,6:0,07:"M-6-V"
184:"Artru":498,275:4054:0,6:0,86:0,28:"K-6-V"
1858:"New Vandenburg":434,541:5289:1:1,02:0,61:"G-2-V"
3074:"Tadjoura":1010,802:5320:0,8:1,14:0,61:"G-3-V"
444:"Callisto":199,615:3881:0,6:0,9:0,49:"K-6-V"
458:"Campoleone":418,415:5634:1:1:0,89:"G-2-V"
1494:"Ling":128,8:2767:0,3:0,2:0,07:"M-4-V"
573:"Coldbrook":440,369:4538:0,6:0,84:0,59:"K-0-V"
590:"Conwy":105,446:2526:0,4:0,33:0,02:"M-3-V"
15:"Acamar":55,235:2965:0,3:0,08:0,03:"M-5-V"
